,Age,Attrition,Department,EducationField,Gender,EmployeeCount,YearsAtCompany,JobRole,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
2609,54,No,Research & Development,Other,Male,1,4,Research Scientist,1.0,3.0,2.0,3,3
2610,33,No,Research & Development,Medical,Female,1,9,Sales Executive,4.0,3.0,3.0,3,3
2611,43,No,Research & Development,Medical,Male,1,10,Research Scientist,1.0,3.0,3.0,3,3
2612,38,No,Research & Development,Medical,Female,1,6,Sales Executive,4.0,2.0,3.0,2,3
2613,55,No,Sales,Marketing,Male,1,10,Laboratory Technician,3.0,2.0,3.0,2,3
2614,31,No,Sales,Other,Male,1,1,Manufacturing Director,4.0,4.0,3.0,3,3
2615,39,No,Research & Development,Life Sciences,Male,1,20,Sales Executive,2.0,1.0,3.0,2,3
2616,42,No,Research & Development,Life Sciences,Female,1,20,Research Scientist,4.0,3.0,3.0,3,3
2617,31,No,Research & Development,Life Sciences,Male,1,11,Healthcare Representative,3.0,3.0,4.0,3,3
2618,54,No,Research & Development,Medical,Female,1,5,Human Resources,3.0,1.0,3.0,4,3
2619,24,No,Research & Development,Other,Male,1,4,Manufacturing Director,2.0,3.0,2.0,1,3
2620,23,No,Research & Development,Life Sciences,Male,1,5,Research Scientist,4.0,4.0,4.0,3,3
2621,40,No,Research & Development,Medical,Female,1,10,Research Scientist,4.0,3.0,4.0,2,4
2622,40,No,Research & Development,Medical,Female,1,11,Research Scientist,2.0,2.0,3.0,2,3
2623,25,No,Sales,Medical,Female,1,2,Laboratory Technician,3.0,2.0,3.0,3,3
2624,30,No,Human Resources,Life Sciences,Male,1,12,Research Scientist,4.0,2.0,2.0,2,3
2625,25,No,Research & Development,Medical,Male,1,2,Sales Executive,4.0,3.0,2.0,3,3
2626,47,No,Research & Development,Life Sciences,Male,1,17,Sales Executive,1.0,3.0,3.0,2,3
2627,33,No,Research & Development,Life Sciences,Male,1,1,Research Scientist,2.0,3.0,2.0,3,3
2628,38,No,Research & Development,Life Sciences,Female,1,15,Sales Executive,4.0,2.0,3.0,3,3
2629,31,No,Research & Development,Medical,Female,1,2,Sales Executive,1.0,3.0,3.0,3,3
2630,38,No,Research & Development,Other,Male,1,8,Research Scientist,1.0,3.0,3.0,3,3
2631,42,No,Research & Development,Medical,Male,1,4,Laboratory Technician,4.0,1.0,2.0,1,3
2632,41,No,Sales,Medical,Male,1,5,Healthcare Representative,4.0,4.0,3.0,1,3
2633,47,No,Research & Development,Medical,Male,1,13,Sales Executive,3.0,2.0,1.0,2,3
2634,35,No,Research & Development,Life Sciences,Male,1,2,Healthcare Representative,4.0,3.0,3.0,2,3
2635,22,No,Human Resources,Human Resources,Male,1,3,Sales Executive,4.0,3.0,4.0,3,3
2636,35,No,Research & Development,Medical,Female,1,10,Sales Executive,2.0,3.0,3.0,3,4
2637,33,No,Sales,Medical,Male,1,9,Healthcare Representative,2.0,4.0,3.0,2,3
2638,32,No,Research & Development,Technical Degree,Male,1,6,Manufacturing Director,3.0,2.0,3.0,3,3
2639,40,No,Research & Development,Medical,Male,1,1,Research Director,1.0,4.0,2.0,2,3
2640,32,No,Research & Development,Medical,Male,1,2,Sales Executive,2.0,2.0,3.0,3,3
2641,39,No,Research & Development,Life Sciences,Male,1,7,Sales Executive,1.0,4.0,3.0,3,3
2642,38,No,Sales,Medical,Female,1,18,Research Director,2.0,3.0,3.0,2,3
2643,32,No,Research & Development,Life Sciences,Male,1,14,Manager,3.0,4.0,3.0,3,3
2644,37,No,Research & Development,Life Sciences,Female,1,16,Sales Executive,3.0,4.0,3.0,3,3
2645,25,No,Research & Development,Medical,Female,1,5,Manufacturing Director,1.0,3.0,2.0,3,4
2646,52,No,Research & Development,Other,Male,1,9,Manager,1.0,4.0,2.0,3,3
2647,44,No,Research & Development,Life Sciences,Female,1,4,Sales Representative,2.0,4.0,3.0,3,3
2648,21,No,Sales,Medical,Male,1,2,Research Scientist,3.0,1.0,3.0,3,3
2649,39,No,Research & Development,Life Sciences,Female,1,6,Research Director,4.0,4.0,2.0,4,3
2650,23,Yes,Research & Development,Life Sciences,Female,1,1,Manufacturing Director,4.0,1.0,2.0,3,3
2651,36,No,Research & Development,Life Sciences,Female,1,9,Laboratory Technician,1.0,4.0,3.0,3,3
2652,36,No,Research & Development,Medical,Male,1,4,Sales Executive,4.0,2.0,3.0,2,3
2653,56,No,Research & Development,Life Sciences,Male,1,13,Sales Executive,3.0,3.0,2.0,2,4
2654,29,Yes,Research & Development,Medical,Male,1,2,Sales Representative,1.0,4.0,4.0,3,4
2655,42,No,Research & Development,Life Sciences,Male,1,22,Research Scientist,1.0,3.0,2.0,2,4
2656,56,Yes,Sales,Other,Male,1,10,Sales Executive,4.0,3.0,1.0,3,4
2657,41,No,Research & Development,Life Sciences,Female,1,20,Healthcare Representative,1.0,2.0,3.0,4,3
2658,34,No,Sales,Medical,Female,1,8,Laboratory Technician,4.0,3.0,3.0,3,3
2659,36,No,Sales,Medical,Female,1,15,Human Resources,4.0,4.0,2.0,3,3
2660,41,No,Research & Development,Medical,Male,1,5,Healthcare Representative,3.0,2.0,3.0,3,3
2661,32,No,Sales,Life Sciences,Female,1,4,Research Scientist,4.0,1.0,3.0,3,3
2662,35,No,Research & Development,Medical,Female,1,9,Healthcare Representative,3.0,4.0,3.0,3,3
2663,38,No,Research & Development,Medical,Male,1,10,Sales Representative,1.0,4.0,3.0,2,4
2664,50,Yes,Sales,Life Sciences,Female,1,6,Laboratory Technician,2.0,3.0,3.0,2,3
2665,36,No,Research & Development,Life Sciences,Male,1,6,Healthcare Representative,2.0,4.0,2.0,2,3
2666,45,No,Sales,Life Sciences,Male,1,5,Laboratory Technician,4.0,3.0,3.0,4,3
2667,40,No,Sales,Life Sciences,Male,1,2,Research Scientist,3.0,3.0,3.0,3,3
2668,35,No,Sales,Life Sciences,Male,1,10,Manufacturing Director,3.0,3.0,4.0,2,4
2669,40,No,Research & Development,Life Sciences,Male,1,5,Manager,3.0,3.0,3.0,3,3
2670,35,No,Human Resources,Life Sciences,Male,1,4,Research Scientist,3.0,4.0,3.0,3,3
2671,29,No,Research & Development,Medical,Male,1,4,Sales Executive,4.0,2.0,3.0,2,3
2672,29,No,Research & Development,Medical,Male,1,5,Sales Representative,4.0,1.0,1.0,3,3
2673,50,Yes,Research & Development,Medical,Male,1,3,Research Scientist,4.0,1.0,3.0,3,3
2674,39,No,Sales,Medical,Male,1,20,Sales Executive,2.0,4.0,2.0,4,3
2675,31,No,Research & Development,Life Sciences,Female,1,9,Sales Executive,2.0,1.0,3.0,3,3
2676,26,No,Research & Development,Medical,Male,1,4,Manager,4.0,3.0,3.0,3,4
2677,36,No,Research & Development,Technical Degree,Male,1,5,Sales Executive,3.0,4.0,3.0,3,3
2678,39,No,Research & Development,Medical,Female,1,7,Research Scientist,4.0,1.0,3.0,3,3
2679,27,No,Research & Development,Medical,Male,1,6,Laboratory Technician,2.0,2.0,3.0,3,4
2680,49,No,Research & Development,Medical,Male,1,9,Healthcare Representative,4.0,2.0,2.0,2,3
2681,34,No,Sales,Medical,Female,1,4,Sales Executive,2.0,3.0,4.0,3,3
2682,41,Yes,Research & Development,Life Sciences,Female,1,6,Research Scientist,2.0,4.0,1.0,3,3
2683,49,No,Sales,Life Sciences,Female,1,10,Manufacturing Director,3.0,2.0,3.0,3,4
2684,37,Yes,Research & Development,Life Sciences,Male,1,0,Sales Executive,4.0,3.0,3.0,3,3
2685,33,No,Research & Development,Medical,Male,1,8,Research Scientist,4.0,3.0,3.0,3,3
2686,27,No,Sales,Medical,Female,1,2,Manufacturing Director,1.0,2.0,3.0,2,3
2687,32,No,Research & Development,Medical,Female,1,7,Research Scientist,4.0,4.0,2.0,2,3
2688,59,No,Sales,Marketing,Female,1,1,Sales Representative,3.0,1.0,2.0,3,3
2689,30,No,Research & Development,Medical,Male,1,1,Laboratory Technician,4.0,3.0,3.0,3,3
2690,38,No,Sales,Life Sciences,Male,1,9,Healthcare Representative,4.0,3.0,3.0,3,3
2691,36,No,Research & Development,Life Sciences,Male,1,7,Sales Executive,3.0,3.0,2.0,3,4
2692,35,No,Human Resources,Human Resources,Male,1,5,Manager,1.0,2.0,3.0,3,3
2693,29,No,Sales,Life Sciences,Male,1,9,Laboratory Technician,4.0,3.0,3.0,2,3
2694,31,No,Research & Development,Medical,Male,1,5,Laboratory Technician,1.0,3.0,2.0,3,3
2695,34,No,Research & Development,Technical Degree,Male,1,2,Laboratory Technician,2.0,4.0,3.0,2,3
2696,28,Yes,Research & Development,Life Sciences,Male,1,4,Research Director,3.0,3.0,3.0,3,3
2697,29,No,Research & Development,Life Sciences,Female,1,10,Laboratory Technician,2.0,1.0,3.0,4,3
2698,32,No,Human Resources,Human Resources,Female,1,6,Research Director,1.0,2.0,2.0,3,3
2699,22,No,Research & Development,Life Sciences,Female,1,1,Sales Executive,4.0,4.0,2.0,4,3
2700,53,No,Research & Development,Medical,Male,1,25,Manager,1.0,4.0,3.0,3,3
2701,38,No,Research & Development,Life Sciences,Female,1,3,Manufacturing Director,4.0,4.0,3.0,3,3
2702,24,No,Research & Development,Life Sciences,Male,1,4,Research Scientist,1.0,3.0,2.0,2,3
2703,36,Yes,Research & Development,Life Sciences,Male,1,5,Research Director,3.0,1.0,3.0,3,3
2704,34,No,Sales,Marketing,Male,1,12,Research Scientist,1.0,2.0,3.0,3,3
2705,21,No,Sales,Life Sciences,Male,1,0,Manufacturing Director,3.0,4.0,3.0,3,3
2706,34,Yes,Sales,Marketing,Female,1,4,Research Scientist,2.0,1.0,3.0,1,3
2707,53,No,Sales,Life Sciences,Male,1,14,Human Resources,3.0,0.0,2.0,3,3
2708,32,Yes,Research & Development,Medical,Female,1,10,Manufacturing Director,2.0,1.0,3.0,3,3
2709,42,No,Research & Development,Technical Degree,Male,1,9,Laboratory Technician,3.0,2.0,0.0,2,4
2710,44,No,Research & Development,Life Sciences,Female,1,22,Manufacturing Director,1.0,4.0,3.0,3,3
2711,46,No,Sales,Life Sciences,Female,1,2,Research Scientist,2.0,1.0,2.0,1,3
2712,33,No,Sales,Medical,Male,1,1,Manufacturing Director,3.0,4.0,3.0,3,3
2713,44,No,Human Resources,Life Sciences,Male,1,4,Healthcare Representative,4.0,4.0,4.0,3,4
2714,30,No,Research & Development,Technical Degree,Female,1,10,Research Scientist,4.0,3.0,3.0,3,3
2715,39,Yes,Human Resources,Medical,Male,1,1,Sales Executive,4.0,4.0,4.0,3,3
2716,24,Yes,Human Resources,Human Resources,Male,1,2,Sales Executive,2.0,4.0,2.0,2,3
2717,43,No,Sales,Technical Degree,Female,1,5,Research Director,4.0,3.0,2.0,2,3
2718,50,Yes,Research & Development,Medical,Male,1,3,Research Director,1.0,3.0,3.0,2,3
2719,35,No,Sales,Marketing,Male,1,2,Manufacturing Director,4.0,4.0,3.0,3,3
2720,36,No,Research & Development,Life Sciences,Female,1,1,Sales Executive,2.0,1.0,4.0,2,3
2721,33,No,Sales,Marketing,Male,1,5,Human Resources,3.0,1.0,3.0,2,3
2722,35,No,Research & Development,Medical,Male,1,1,Research Scientist,3.0,4.0,3.0,3,3
2723,27,No,Sales,Marketing,Female,1,1,Research Scientist,4.0,1.0,3.0,2,3
2724,26,Yes,Sales,Marketing,Male,1,1,Manager,1.0,3.0,2.0,3,3
2725,27,No,Sales,Life Sciences,Male,1,9,Healthcare Representative,4.0,3.0,3.0,3,4
2726,30,No,Research & Development,Medical,Male,1,12,Research Scientist,3.0,4.0,3.0,1,3
2727,41,Yes,Sales,Marketing,Male,1,22,Sales Executive,2.0,3.0,3.0,3,3
2728,34,No,Research & Development,Technical Degree,Female,1,9,Research Scientist,2.0,3.0,3.0,2,3
2729,37,No,Research & Development,Life Sciences,Female,1,1,Sales Executive,2.0,2.0,3.0,2,3
2730,46,No,Research & Development,Technical Degree,Male,1,9,Sales Executive,1.0,4.0,3.0,3,3
2731,35,No,Research & Development,Medical,Female,1,1,Research Scientist,4.0,4.0,3.0,3,3
2732,48,Yes,Research & Development,Technical Degree,Female,1,1,Sales Executive,1.0,3.0,3.0,1,3
2733,28,Yes,Research & Development,Medical,Male,1,2,Sales Executive,3.0,3.0,2.0,3,4
2734,44,No,Research & Development,Medical,Female,1,4,Research Scientist,2.0,1.0,2.0,3,3
2735,35,No,Research & Development,Technical Degree,Female,1,4,Manufacturing Director,3.0,1.0,3.0,3,3
2736,26,No,Research & Development,Life Sciences,Female,1,2,Sales Executive,0.0,4.0,2.0,3,4
2737,33,No,Sales,Life Sciences,Female,1,15,Human Resources,1.0,4.0,3.0,3,3
2738,35,No,Research & Development,Medical,Male,1,9,Manufacturing Director,2.0,1.0,2.0,3,4
2739,35,No,Human Resources,Life Sciences,Female,1,2,Laboratory Technician,3.0,1.0,3.0,2,3
2740,31,No,Sales,Life Sciences,Female,1,7,Research Scientist,4.0,4.0,2.0,3,3
2741,37,No,Sales,Marketing,Male,1,7,Human Resources,1.0,3.0,4.0,3,3
2742,32,No,Research & Development,Other,Male,1,9,Sales Executive,1.0,4.0,3.0,3,3
2743,38,No,Research & Development,Medical,Male,1,10,Manufacturing Director,4.0,4.0,3.0,3,3
2744,50,No,Sales,Marketing,Female,1,27,Research Scientist,2.0,3.0,2.0,3,3
2745,59,No,Research & Development,Technical Degree,Male,1,21,Laboratory Technician,1.0,1.0,2.0,3,3
2746,36,No,Sales,Marketing,Female,1,17,Sales Executive,3.0,3.0,3.0,3,3
2747,55,No,Research & Development,Medical,Male,1,5,Research Scientist,4.0,3.0,3.0,3,3
2748,36,No,Research & Development,Life Sciences,Female,1,6,Laboratory Technician,2.0,2.0,3.0,3,3
2749,45,No,Research & Development,Medical,Female,1,1,Sales Executive,2.0,1.0,3.0,3,3
2750,35,No,Human Resources,Other,Female,1,3,Sales Representative,2.0,1.0,2.0,3,3
2751,36,Yes,Sales,Life Sciences,Male,1,1,Laboratory Technician,4.0,3.0,2.0,4,3
2752,59,No,Research & Development,Life Sciences,Male,1,4,Research Scientist,1.0,3.0,2.0,2,3
2753,29,No,Research & Development,Life Sciences,Female,1,5,Sales Representative,3.0,2.0,3.0,3,3
2754,31,No,Research & Development,Medical,Female,1,1,Sales Executive,3.0,2.0,3.0,1,4
2755,32,No,Sales,Life Sciences,Male,1,10,Manufacturing Director,2.0,2.0,3.0,2,3
2756,36,No,Research & Development,Life Sciences,Male,1,1,Sales Representative,2.0,4.0,3.0,3,3
2757,31,No,Research & Development,Medical,Female,1,11,Research Director,3.0,4.0,3.0,3,3
2758,35,No,Research & Development,Medical,Male,1,15,Healthcare Representative,3.0,1.0,3.0,4,3
2759,45,No,Human Resources,Human Resources,Female,1,0,Sales Executive,4.0,1.0,4.0,1,3
2760,37,No,Research & Development,Life Sciences,Female,1,5,Sales Executive,1.0,3.0,4.0,3,3
2761,46,No,Research & Development,Medical,Male,1,4,Manager,2.0,2.0,3.0,3,3
2762,30,No,Sales,Life Sciences,Male,1,10,Human Resources,4.0,4.0,2.0,3,3
2763,35,No,Research & Development,Life Sciences,Female,1,6,Human Resources,2.0,3.0,3.0,3,3
2764,55,No,Research & Development,Life Sciences,Female,1,1,Laboratory Technician,1.0,4.0,3.0,3,3
2765,38,No,Sales,Marketing,Male,1,13,Laboratory Technician,2.0,4.0,3.0,4,3
2766,34,No,Research & Development,Medical,Male,1,5,Research Scientist,1.0,2.0,3.0,3,3
2767,56,No,Human Resources,Medical,Male,1,6,Sales Executive,4.0,4.0,2.0,3,3
2768,23,No,Research & Development,Medical,Male,1,0,Laboratory Technician,3.0,1.0,3.0,3,4
2769,51,No,Research & Development,Life Sciences,Female,1,4,Manufacturing Director,4.0,4.0,3.0,2,3
2770,30,No,Sales,Technical Degree,Male,1,11,Sales Representative,3.0,4.0,3.0,4,4
2771,46,Yes,Sales,Medical,Female,1,9,Research Scientist,3.0,4.0,3.0,3,4
2772,40,No,Research & Development,Medical,Male,1,22,Healthcare Representative,3.0,2.0,2.0,2,3
2773,51,No,Research & Development,Life Sciences,Female,1,10,Sales Representative,3.0,4.0,1.0,3,3
2774,30,No,Research & Development,Life Sciences,Male,1,11,Manufacturing Director,3.0,2.0,2.0,3,3
2775,46,No,Research & Development,Medical,Male,1,10,Laboratory Technician,3.0,1.0,2.0,3,3
2776,32,No,Sales,Marketing,Male,1,11,Research Scientist,2.0,3.0,3.0,2,3
2777,54,No,Research & Development,Medical,Female,1,4,Laboratory Technician,1.0,3.0,1.0,2,4
2778,24,No,Sales,Marketing,Male,1,3,Research Scientist,1.0,3.0,2.0,3,4
2779,28,No,Sales,Medical,Male,1,5,Laboratory Technician,2.0,3.0,4.0,2,3
2780,58,No,Research & Development,Life Sciences,Male,1,37,Sales Executive,4.0,3.0,2.0,4,3
2781,44,No,Research & Development,Medical,Female,1,3,Research Scientist,2.0,2.0,4.0,2,3
2782,37,Yes,Human Resources,Human Resources,Male,1,3,Healthcare Representative,3.0,1.0,3.0,3,3
2783,32,No,Human Resources,Human Resources,Female,1,1,Sales Representative,4.0,1.0,3.0,2,3
2784,20,Yes,Sales,Life Sciences,Female,1,1,Healthcare Representative,4.0,4.0,3.0,3,4
2785,34,No,Research & Development,Other,Male,1,16,Laboratory Technician,1.0,3.0,3.0,2,4
2786,37,No,Sales,Life Sciences,Male,1,1,Research Scientist,3.0,4.0,4.0,3,4
2787,59,No,Research & Development,Life Sciences,Male,1,3,Sales Executive,3.0,4.0,3.0,3,3
2788,50,No,Research & Development,Medical,Male,1,8,Research Scientist,1.0,2.0,2.0,2,3
2789,25,Yes,Sales,Marketing,Male,1,6,Research Director,3.0,3.0,3.0,2,3
2790,25,No,Research & Development,Technical Degree,Male,1,2,Laboratory Technician,4.0,4.0,3.0,3,4
2791,22,No,Research & Development,Life Sciences,Male,1,0,Sales Representative,2.0,4.0,3.0,3,3
2792,51,No,Research & Development,Life Sciences,Female,1,13,Sales Executive,1.0,1.0,2.0,3,3
2793,34,Yes,Human Resources,Life Sciences,Female,1,9,Sales Executive,1.0,3.0,3.0,3,3
2794,54,No,Research & Development,Life Sciences,Male,1,5,Laboratory Technician,4.0,4.0,3.0,3,3
2795,24,No,Research & Development,Life Sciences,Male,1,5,Laboratory Technician,2.0,3.0,3.0,3,3
2796,34,No,Sales,Marketing,Female,1,1,Sales Representative,3.0,2.0,3.0,3,3
2797,37,No,Sales,Technical Degree,Male,1,5,Laboratory Technician,3.0,4.0,3.0,3,3
2798,34,No,Sales,Medical,Male,1,11,Healthcare Representative,3.0,1.0,3.0,3,4
2799,36,No,Human Resources,Medical,Male,1,9,Research Scientist,2.0,4.0,3.0,3,3
2800,36,No,Research & Development,Medical,Female,1,1,Manufacturing Director,1.0,4.0,3.0,3,3
2801,43,No,Research & Development,Life Sciences,Male,1,25,Sales Executive,3.0,4.0,4.0,3,3
2802,30,No,Research & Development,Life Sciences,Female,1,10,Healthcare Representative,1.0,3.0,2.0,3,4
2803,33,No,Sales,Life Sciences,Male,1,7,Sales Executive,3.0,2.0,4.0,3,4
2804,56,Yes,Research & Development,Life Sciences,Male,1,5,Laboratory Technician,2.0,2.0,3.0,1,3
2805,51,No,Research & Development,Other,Female,1,20,Sales Representative,1.0,3.0,3.0,3,3
2806,31,Yes,Research & Development,Technical Degree,Female,1,7,Sales Executive,2.0,3.0,2.0,3,4
2807,26,No,Sales,Medical,Female,1,5,Manager,3.0,2.0,2.0,2,3
2808,58,Yes,Sales,Medical,Female,1,40,Research Scientist,4.0,4.0,2.0,2,3
2809,19,Yes,Research & Development,Life Sciences,Male,1,0,Manager,4.0,3.0,2.0,3,4
2810,22,No,Sales,Technical Degree,Male,1,2,Sales Executive,3.0,4.0,3.0,3,3
2811,49,No,Research & Development,Life Sciences,Female,1,15,Sales Executive,3.0,1.0,2.0,2,3
2812,43,No,Sales,Life Sciences,Male,1,3,Sales Executive,2.0,3.0,3.0,4,3
2813,50,No,Research & Development,Life Sciences,Male,1,2,Sales Executive,3.0,4.0,3.0,4,3
2814,31,Yes,Research & Development,Medical,Female,1,2,Sales Executive,2.0,3.0,3.0,2,4
2815,41,No,Research & Development,Other,Male,1,9,Manufacturing Director,3.0,3.0,3.0,1,3
2816,26,No,Research & Development,Life Sciences,Male,1,8,Sales Executive,3.0,3.0,3.0,4,3
2817,36,No,Human Resources,Human Resources,Male,1,3,Research Scientist,2.0,2.0,3.0,4,4
2818,51,Yes,Research & Development,Life Sciences,Female,1,4,Manager,1.0,4.0,3.0,4,3
2819,39,No,Research & Development,Life Sciences,Female,1,15,Research Scientist,4.0,3.0,4.0,4,3
2820,25,No,Sales,Medical,Female,1,2,Research Scientist,1.0,3.0,3.0,2,3
2821,30,No,Research & Development,Medical,Male,1,11,Laboratory Technician,3.0,4.0,1.0,3,3
2822,32,Yes,Research & Development,Life Sciences,Female,1,5,Research Director,1.0,1.0,4.0,2,3
2823,45,No,Research & Development,Technical Degree,Female,1,6,Healthcare Representative,3.0,4.0,2.0,3,4
2824,38,No,Research & Development,Life Sciences,Female,1,3,Research Director,4.0,3.0,3.0,3,3
2825,30,No,Sales,Marketing,Female,1,5,Laboratory Technician,1.0,3.0,2.0,4,3
2826,32,No,Sales,Marketing,Male,1,8,Laboratory Technician,4.0,4.0,4.0,3,4
2827,30,No,Research & Development,Medical,Female,1,3,Sales Executive,4.0,1.0,3.0,3,3
2828,30,No,Sales,Medical,Male,1,5,Research Scientist,2.0,4.0,3.0,3,3
2829,41,No,Sales,Medical,Female,1,7,Manufacturing Director,4.0,1.0,2.0,2,3
2830,41,No,Research & Development,Medical,Male,1,5,Research Scientist,3.0,1.0,3.0,4,3
2831,19,No,Research & Development,Other,Female,1,1,Manufacturing Director,2.0,2.0,3.0,2,3
2832,40,No,Research & Development,Medical,Male,1,20,Manufacturing Director,2.0,2.0,3.0,3,3
2833,35,No,Sales,Marketing,Female,1,10,Laboratory Technician,3.0,2.0,3.0,3,3
2834,53,No,Sales,Life Sciences,Female,1,7,Manufacturing Director,2.0,3.0,1.0,2,3
2835,45,No,Sales,Technical Degree,Male,1,17,Research Scientist,2.0,2.0,1.0,3,3
2836,32,No,Sales,Life Sciences,Female,1,9,Manufacturing Director,2.0,4.0,3.0,1,3
2837,29,No,Research & Development,Technical Degree,Male,1,10,Healthcare Representative,4.0,3.0,3.0,4,3
2838,51,No,Research & Development,Other,Female,1,1,Research Director,2.0,3.0,3.0,3,3
2839,58,No,Sales,Marketing,Female,1,1,Research Scientist,2.0,2.0,2.0,1,3
2840,40,No,Research & Development,Technical Degree,Male,1,12,Laboratory Technician,3.0,4.0,2.0,3,3
2841,34,No,Sales,Marketing,Male,1,4,Manufacturing Director,3.0,3.0,3.0,3,3
2842,22,No,Research & Development,Medical,Male,1,2,Laboratory Technician,3.0,4.0,3.0,3,4
2843,27,No,Research & Development,Medical,Male,1,2,Healthcare Representative,4.0,2.0,1.0,4,3
2844,28,No,Sales,Life Sciences,Male,1,5,Healthcare Representative,3.0,4.0,1.0,2,3
